i_nadph,i_r5p,nadph_phi,r5p_phi,NADPHox_Vmax,R5Pase_Vmax,retcode,cycle_index,mode,V_G6PD_uM_min,V_PGLS_uM_min,V_PGD_uM_min,V_RPI_uM_min,V_RPE_uM_min,V_TKT_Rxn1_uM_min,V_TKT_Rxn2_uM_min,V_TA_uM_min,V_R5Pase_uM_min,V_NADPHox_uM_min,V_HK1_uM_min,V_GPI_uM_min,V_PFKP_uM_min,V_ALDO_uM_min,V_TPI_uM_min,V_GAPDH_uM_min,R5P_uM,S7P_uM,NADPH_uM,NADP_uM,Ru5P_uM,X5P_uM,E4P_uM,F6P_uM,GAP_uM,G6P_uM,Glucose_uM,F16BP_uM,DHAP_uM,PGLn_uM,PGA_uM,ATP_uM,atpase_frac
7,3,0.04328761281083059,0.003511191734215131,6.16293971811718e-5,1.2497376034157865e-6,Terminated,0.9615555165606592,cycle,1694.6086901199415,1694.6086901400442,1694.6089816741335,608.3019019329708,1086.307081967271,543.1535433598269,543.1535413414807,543.1535429370999,65.14835572347921,3389.2176717958723,9153.84748471399,7459.238804992862,8545.545892885631,8545.54576193324,8545.545748846946,17634.24505244129,46.00936072324261,24.964298894892814,10.984644005201064,0.015355994799095201,45.3348436912317,57.73622831926234,42.331819610748695,294.42960464249074,12.762527802746185,824.4405816663163,24849.2867095116,13831.996296227288,2836.1776300847782,0.058760588674330504,597.3234533803745,943.2261577446711,0.010000000000000002
8,3,0.08111308307896872,0.003511191734215131,0.00011548223819846235,1.2497376034157865e-6,Terminated,0.9811128499579507,cycle,3175.0596186464454,3175.059618661982,3175.0598675770602,1098.3318478160409,2076.7280256709587,1038.3640176576118,1038.3640153189988,1038.36401730191,59.96782740982703,6350.119486226903,9388.60134015727,6213.541746907915,8290.269788605043,8290.269677995993,8290.269667052573,17618.903360701315,27.712989324417535,18.79003277271746,10.971216018701888,0.028783981298256142,61.61814713738678,77.5794229873408,31.45596387576668,288.26744992937296,12.801125886181323,804.9642531584731,24845.43014534858,13903.626787639214,2844.753334846716,0.060935076782191115,460.40356323902773,946.3330231691327,0.010000000000000002
9,3,0.15199110829529336,0.003511191734215131,0.00021639262996719168,1.2497376034157865e-6,Terminated,0.9918208848979692,cycle,5948.320344629863,5948.320344625063,5948.320256523444,2015.208079257189,3933.112172267548,1966.5560828681269,1966.5560832578522,1966.5560828061414,48.65199676247915,11896.640601151174,9824.415663297088,3876.0953019918074,7809.207462052476,7809.207485571576,7809.207487740401,17584.97105664674,12.820617659650704,11.807518865828317,10.945897510110829,0.05410248988927684,104.15087589415035,129.4674087137614,18.63337042906964,275.2997208015029,12.813271459550023,766.558604749499,24838.27166465253,13905.451627003114,2847.448991348681,0.08300322713186345,444.8736623329964,946.5747345080567,0.010000000000000002
10,3,0.2848035868435802,0.003511191734215131,0.0004054802802111039,1.2497376034157865e-6,Terminated,0.9967739957287178,cycle,11141.915265569862,11141.915265561052,11141.915091312154,3737.9342604479148,7403.980811690169,3701.990394306066,3701.9903942469477,3701.9903939841765,35.94386623699238,22283.8303568764,10660.164020008657,-481.7512828102305,6922.229491948353,6922.229528998589,6922.229532222547,17546.449455757433,6.400947039834086,7.321339471231121,10.897923044593693,0.10207695540643101,215.49405786346136,263.3965513158635,9.021429109667904,250.80765168383346,12.78567472358818,696.5217296313276,24824.54816044996,13799.543339235714,2841.3100056284875,0.13455173494467795,552.1255718611939,940.4245025876534,0.010000000000000002
11,3,0.533669923120631,0.003511191734215131,0.000759796013685877,1.2497376034157865e-6,Terminated,0.9986185949439464,cycle,20862.809740096774,20862.8097400731,20862.809354147983,6973.483073892903,13889.32622747291,6944.663083067455,6944.663082749956,6944.663082688476,28.819990858452798,41725.61909423775,12262.313480395927,-8600.496301513122,5288.829848587235,5288.830130050711,5288.830158841948,17522.32337216759,4.3969646315135265,6.349145021871288,10.805848960877036,0.19415103912305662,575.1421551784962,683.3430820651203,3.6337218091229486,206.16826040420065,12.587443246711898,569.3083659171105,24798.254951766026,13291.50071409829,2797.246505092026,0.2604885127842897,1144.6633137358367,899.4746461196063,0.010000000000000002
12,3,1.0,0.003511191734215131,0.001423719008264463,1.2497376034157865e-6,Terminated,0.9995549261005682,cycle,37962.173896895125,37962.173896895,37962.1738778291,12665.321872781713,25296.851909493373,12648.425900019376,12648.425899190388,12648.425899187954,16.895972767201243,75924.34777498625,14772.439863372292,-23189.73403275752,2107.1177658994643,2107.1178371370424,2107.11789207469,16862.66162946336,2.9995802274540213,12.325772592824057,8.016896483739297,2.983103516260777,4808.099976288191,5450.563963384971,1.0454390402325435,54.0121012554947,1.7451167661320364,7.014036737326277,24757.100536395403,251.6935514220272,387.8073276039901,2.2275608822568564,25476.107266148276,46.396148310835635,0.010000000000000002
1,4,0.001,0.006579332246575682,1.4237190082644631e-6,2.341780095284283e-6,Terminated,-2.258184093001827,reverse,39.153269231361236,39.15326905100693,39.15084852135014,98.09598540845944,-58.945135708245,-29.472569308445625,-29.47256484369794,-29.472567600317845,127.56855899863905,78.30411775260619,9021.855475325852,8982.702238364333,8923.757119273776,8923.758181009885,8923.758296661828,17818.043911641886,69.61361460681589,30.051134096052333,10.999286898681934,0.0007131013181048399,31.15704096435305,40.563518783656946,51.857213752686526,277.8156813093097,11.871528377508824,789.8880784876686,24851.455276918117,11963.302366392576,2638.176566215192,0.3542706874972375,4742.819546241505,891.9678287787899,0.010000000000000002
2,4,0.001873817422860385,0.006579332246575682,2.6677894829434595e-6,2.341780095284283e-6,Terminated,-0.7396035046655329,reverse,73.36259944167634,73.3625996001846,73.36472742706557,109.5361356437358,-36.17140919872615,-18.08570328004328,-18.085707219454477,-18.085704777548216,127.62183510011383,146.72732686888617,9027.998723653514,8954.636096430731,8918.464672911392,8918.463738218841,8918.46363752509,17818.841669563575,69.72797591595385,30.2726916665997,10.999025984976363,0.0009740150236781302,31.716560614129484,41.26810123050097,52.147804254478345,281.10532187539303,11.998157854889932,797.745220294385,24851.354343228544,12222.772538364465,2666.316963558316,0.3105460785257098,4153.063176024179,901.0628257445453,0.010000000000000002
3,4,0.003511191734215131,0.006579332246575682,4.998950413663146e-6,2.341780095284283e-6,Terminated,0.0714729595580898,linear,137.46862521636618,137.4686253574183,137.47052028576468,130.9190668927452,6.5514526348634075,3.275727596224823,3.2757240235899463,3.2757262618024665,127.64333572577063,274.9391455023729,9039.184641754951,8901.715992908094,8908.267433341955,8908.266599221524,8908.266510722973,17819.80883493847,69.5652454070568,30.512751040116314,10.99851512449011,0.0014848755099395646,32.6182271093006,42.39702962363173,52.42866691275382,285.7827434038713,12.180424622466514,808.8483610999344,24851.170559095266,12601.127808162599,2706.821410169761,0.24705639487159334,3295.1008550454444,914.1933367215989,0.010000000000000002
4,4,0.006579332246575682,0.006579332246575682,9.367120381137132e-6,2.341780095284283e-6,Terminated,0.5050562274235119,cycle,257.5904407113708,257.590440777983,257.59133751524706,170.8589705746918,86.73236673569772,43.36618412738332,43.36618231672917,43.36618348381093,127.49278450532606,515.1817782268854,9059.357554110746,8801.76710349753,8888.499465108367,8888.499069380361,8888.499028161728,17820.364280302874,68.35357796546752,30.533686406424646,10.99750609658674,0.002493903413290122,33.95461943915966,44.05195484573467,52.31276993661351,290.90169530357764,12.38804397862054,820.7989365140918,24850.839121488643,13038.905039767944,2752.959807290874,0.1742667573710799,2306.2413503193093,929.2154021223164,0.010000000000000002
5,4,0.012328467394420659,0.006579332246575682,1.755227337220535e-5,2.341780095284283e-6,Terminated,0.7371208529776716,cycle,482.67075783165933,482.6707578679575,482.67124962826335,245.47980278491696,237.19144699528468,118.59572418757523,118.59572297173183,118.5957238049122,126.88407711140744,965.3420074603229,9095.868639364662,8613.19787806467,8850.389323264995,8850.38910561142,8850.389083221324,17819.373912141495,64.72640486406046,29.89034823363349,10.9955347306607,0.004465269339317397,35.93226104124328,46.46518820079892,51.07815844739361,294.6415441960624,12.563520014764185,829.01475855833,24850.239258412752,13413.792211459555,2791.954974203699,0.11342379722154165,1465.7052464696435,941.9899903207812,0.010000000000000002
6,4,0.02310129700083159,0.006579332246575682,3.288975565564677e-5,2.341780095284283e-6,Terminated,0.8614753803294211,cycle,904.4110515883473,904.4110516044075,904.4112732825484,384.99255711691967,519.4187166218529,259.70935900672276,259.70935816583886,259.7093587902847,125.28319694714413,1808.8223248714073,9162.69906042031,8258.288009804328,8777.706726978377,8777.706628387605,8777.706618422959,17815.122605112578,57.035079182550724,28.042403341470745,10.991760418731854,0.008239581268141852,39.30865726610848,50.548959075437566,47.8086523655957,295.821930535994,12.680601028950948,830.3450994602276,24849.14128700754,13664.51943804766,2817.9729703640533,0.07575718640448835,913.685418575676,950.5752177221767,0.010000000000000002
7,4,0.04328761281083059,0.006579332246575682,6.16293971811718e-5,2.341780095284283e-6,Terminated,0.9283838966553639,cycle,1694.6084759169082,1694.6084759303499,1694.6086706638173,645.7770634534222,1048.831608702402,524.4158059217491,524.4158046141113,524.4158056451936,121.36125573996141,3389.2171465819124,9285.407340034304,7590.798870818272,8639.630483400955,8639.630396006318,8639.630387241874,17803.676588098653,43.862365641007514,24.335454836635606,10.984623826342588,0.015376173657419548,46.23895269241527,58.9458452884317,41.32648539386256,293.92516537561346,12.750692296036371,823.0533882579855,24847.125376097778,13810.854765006143,2833.5481321601987,0.059454245121722205,606.6168269836918,955.6151130449824,0.010000000000000002
8,4,0.08111308307896872,0.006579332246575682,0.00011548223819846235,2.341780095284283e-6,Terminated,0.9649028238283608,cycle,3175.058815244035,3175.05881525805,3175.0590393190278,1132.6434183027898,2042.415626305127,1021.2078174215429,1021.2078154210337,1021.2078171212974,111.43559859393565,6350.117854566086,9509.0522729809,6333.993479942246,8376.409120415037,8376.409020971421,8376.40901111127,17774.02584780753,26.507329272538712,18.34664697998195,10.971182638443018,0.0288173615569976,62.829067641832324,79.17707081893887,30.735911037622717,287.88162609956987,12.790172610078415,803.9139050757183,24843.451528401623,13883.99980947132,2842.319838782465,0.061459874807306206,467.43361248619044,957.6200874613342,0.010000000000000002
9,4,0.15199110829529336,0.006579332246575682,0.00021639262996719168,2.341780095284283e-6,Terminated,0.9848101557194168,cycle,5948.318121715929,5948.3181217099045,5948.3180113727785,2043.008682726934,3905.309322428838,1952.654657163157,1952.6546576288022,1952.6546570848,90.35402600023683,11896.636133086055,9922.008431350905,3973.6902892097073,7878.999596571203,7878.999626198873,7878.999628858404,17710.65391285489,12.465973951725223,11.625376449779708,10.945848934937244,0.05415106506275371,105.58126657892399,131.32813463848703,18.335408190907458,275.09420000329624,12.80412125270589,766.019970437681,24836.668852940624,13888.971595636613,2845.416071563299,0.08335580507359598,449.5955179535301,955.6129113208218,0.010000000000000002
10,4,0.2848035868435802,0.006579332246575682,0.0004054802802111039,2.341780095284283e-6,Terminated,0.9939853146703087,cycle,11141.909875502282,11141.909875486244,11141.909558972919,3758.6465485891754,7383.262975611548,3691.6314668801156,3691.6314667729157,3691.631466302393,67.01508187292484,22283.819434465015,10732.875989845814,-409.0339525131968,6974.228956383698,6974.22902575597,6974.229031744506,17640.089524873376,6.326642150189033,7.274493807940984,10.897860181774087,0.102139818225842,217.0552883470449,265.39046266678434,8.946528660534643,250.7927484411016,12.778533701965328,696.505579667452,24823.354439768424,13786.628361887157,2839.7234555025043,0.13478912050530645,555.303438010299,947.022271939428,0.010000000000000002
11,4,0.533669923120631,0.006579332246575682,0.000759796013685877,2.341780095284283e-6,Terminated,0.9974167859926436,cycle,20862.796709588743,20862.79670957636,20862.796507988198,6990.194195290709,13872.60228519529,6936.301126614821,6936.301126452208,6936.301126419613,53.893068692839854,41725.59321757331,12320.99153597288,-8541.8051951016,5330.7970498870845,5330.797196136013,5330.797211083111,17597.895533961255,4.375368476786241,6.337133395311457,10.805770705402175,0.19422929459775745,577.8225901446039,686.6474178556521,3.6171282195561036,206.31014952997663,12.580081352253677,569.7150130286573,24797.29234994911,13277.86512985716,2795.6108022464746,0.2609414954340309,1150.7215065007463,904.5468933862155,0.010000000000000002
12,4,1.0,0.006579332246575682,0.001423719008264463,2.341780095284283e-6,Terminated,0.9991668445401716,cycle,37943.810585201085,37943.81058520082,37943.81056299129,12669.012175962078,25274.79828400089,12637.399083011804,12637.399082024218,12637.399082021504,31.613092955758255,75887.62114847924,14803.132338901178,-23140.678245482915,2134.1199188614214,2134.1199956673877,2134.1200567107912,16905.639135688587,2.9941837387548245,12.4850720997113,7.982430172009526,3.0175698279903354,4820.790736978283,5465.614489122508,1.0433952238560982,53.898035210234326,1.6921586611158261,6.915357845661946,24756.59762266131,236.67267736740018,376.0388510807502,2.2285537419891894,25491.474244755667,46.294298792427064,0.010000000000000002
1,5,0.001,0.012328467394420659,1.4237190082644631e-6,4.388068343051337e-6,Terminated,-5.058380547283745,reverse,39.15330910889697,39.1533089222254,39.150803635195174,171.1873619289185,-132.03655708178673,-66.01828002890878,-66.01827545143452,-66.01827828300078,237.20564626712888,78.30411274398375,9278.443235176417,9239.289959312022,9107.253419393286,9107.254517282212,9107.254637119777,18148.490877753276,63.77253975616883,28.65480937887086,10.999278548379023,0.0007214516211047026,32.178213315465776,41.96568837493359,49.652579052016236,276.3906981974436,11.836272460103327,786.3016667168114,24847.239782618333,11899.146407732105,2630.3429782181543,0.3600066709261284,4819.681405064404,914.0794979310401,0.010000000000000002
2,5,0.001873817422860385,0.012328467394420659,2.6677894829434595e-6,4.388068343051337e-6,Terminated,-2.2349891927873733,reverse,73.3624779142948,73.36247809017914,73.36483924332542,182.6728319056074,-109.30799374263984,-54.6539954229804,-54.653999752224514,-54.653997064418384,237.32682320884604,146.72731715777908,9284.740756056457,9211.378247446279,9102.070237843103,9102.069201601746,9102.069089820778,18149.484292722602,63.91342814809195,28.875740220440985,10.999017345119956,0.0009826548801587496,32.75331979339046,42.69070313293467,49.945483535207046,279.69286021702464,11.963555812496622,794.1544652423281,24847.13632672164,12159.404626671003,2658.6286961163273,0.316109177669861,4227.608146455816,923.4266349448982,0.010000000000000002
3,5,0.003511191734215131,0.012328467394420659,4.998950413663146e-6,4.388068343051337e-6,Terminated,-0.7268570798278373,reverse,137.46900404257053,137.4690041257909,137.47012215328215,204.0829243528804,-66.61280264078144,-33.30640057303585,-33.306402659234315,-33.30640135117481,237.3893228877945,274.9391261959938,9296.018173886754,9158.549155944638,9091.936346114171,9091.935854406162,9091.935802094791,18150.565254450932,63.81145027511899,29.118791907586054,10.998505958605703,0.0014940413943973375,33.68494971489171,43.85875149951092,50.23486263727641,284.4090130062874,12.14743643646485,805.3012402729627,24846.95106162687,12540.356865112466,2699.4918014678415,0.2521242812010584,3363.009513247014,936.9551220689216,0.010000000000000002
4,5,0.006579332246575682,0.012328467394420659,9.367120381137132e-6,4.388068343051337e-6,Terminated,0.07952899350600418,linear,257.59027195323046,257.5902720418604,257.5914650961843,243.93340852312429,13.658056311295038,6.829029158124919,6.829026778891569,6.829028310918843,237.10437688785214,515.1817370497654,9315.872937234657,9058.282652087011,9071.940701570802,9071.940175524016,9071.940120668862,18150.70932353244,62.734554664927025,29.15251732927948,10.997495665508023,0.0025043344920965757,35.07712504550028,45.586122538137104,50.14073539708807,289.61051960743777,12.358036579896261,817.3953864547562,24846.624890548104,12983.65100671221,2746.292626171085,0.1783416478595645,2360.8434312769687,952.4668439657349,0.010000000000000002
5,5,0.012328467394420659,0.012328467394420659,1.755227337220535e-5,4.388068343051337e-6,Terminated,0.51129748591255,cycle,482.67070757820017,482.6707076143157,482.67119678909575,318.14532587847384,164.52587107059722,82.26293621637997,82.26293502901822,82.26293583918729,235.88238826983482,965.3419043676872,9350.94768203561,8868.27697091133,9032.802840166678,9032.80262384608,9032.802601617683,18147.86816077382,59.383515205143745,28.539585759848187,10.995520798101142,0.004479201898953544,37.15488387894842,48.1286644003314,48.94936854794089,293.46452164452063,12.537007985425918,825.8453765991426,24846.048695326972,13365.45480004057,2786.064566222919,0.11628583936599457,1504.054681499396,965.5932364493929,0.010000000000000002
6,5,0.02310129700083159,0.012328467394420659,3.288975565564677e-5,4.388068343051337e-6,Terminated,0.7427695682072722,cycle,904.4108260980826,904.4108261247744,904.4111942968855,456.56505850998275,447.8461365583515,223.9230694212939,223.92306807035771,223.92306906696498,232.6419873152274,1808.8220203958,9413.939663087698,8509.52883832996,8957.374975722481,8957.374812156553,8957.374795530008,18138.672676058537,52.23508390201569,26.75677324499241,10.991738472743641,0.008261527256429892,40.71528149849753,52.448921144296065,45.76896098989785,294.7683282022127,12.656808151681691,827.4624796094838,24845.013909727026,13621.671529685525,2812.6868222990715,0.07767515205572179,939.3837534184023,974.115276792894,0.010000000000000002
7,5,0.04328761281083059,0.012328467394420659,6.16293971811718e-5,4.388068343051337e-6,Terminated,0.8673582583677241,cycle,1694.6079916380252,1694.607991651697,1694.6081893119313,714.719902657127,979.8882881750317,489.9441456460937,489.9441443986944,489.9441453786661,224.77575539484107,3389.2161809511335,9527.414491351596,7832.806506073691,8812.694798045683,8812.694709499712,8812.694700665957,18115.333554740948,40.106100268873696,23.203436935996894,10.984586726731296,0.015413273268801361,47.990734492301385,61.28690621230414,39.50942359790933,293.0186173867274,12.728732159117357,820.5575183539078,24843.14990666539,13771.558550669037,2828.6692287697665,0.06080158551811963,624.6680438777122,978.3709253051317,0.010000000000000002
8,5,0.08111308307896872,0.012328467394420659,0.00011548223819846235,4.388068343051337e-6,Terminated,0.9352778368129107,cycle,3175.0573648154996,3175.05736482475,3175.0575121094535,1195.3502284556228,1979.7072870888394,989.8536462640996,989.8536450699247,989.8536460902883,205.49658089395865,6350.114876926904,9729.1667498101,6554.109398838126,8533.816694935616,8533.816629740106,8533.816623335382,18057.486898264408,24.434393749876328,17.563120472732738,10.97112172285111,0.028878277149022264,65.11273199840876,82.1892542946251,29.461213210818904,287.1916210605895,12.770081103433297,802.0351981078331,24839.83605325615,13847.974028221744,2837.856089837863,0.06244909095035653,480.6848712692246,978.2288362939581,0.010000000000000002
9,5,0.15199110829529336,0.012328467394420659,0.00021639262996719168,4.388068343051337e-6,Terminated,0.9720042489116058,cycle,5948.314024306305,5948.314024302496,5948.313954840325,2093.789661039012,3854.524289936627,1927.2621424609174,1927.2621427300746,1927.262142411009,166.52751882008428,11896.627979144982,10100.261161290646,4151.947124637956,8006.471405336716,8006.4714241129395,8006.471425782342,17940.20499274732,11.84827412040659,11.302588995563415,10.94576028928248,0.0542397107176489,108.2246600393076,134.7673948978347,17.80762190811952,274.7250565961589,12.787417730815351,765.0528621316164,24833.74151492898,13858.896409358804,2841.7050155209417,0.08400620345691767,458.30589592725937,972.1173161767177,0.010000000000000002
10,5,0.2848035868435802,0.012328467394420659,0.0004054802802111039,4.388068343051337e-6,Terminated,0.9888337221488913,cycle,11141.899678461119,11141.89967845573,11141.899572540615,3796.9088807281823,7344.990680268407,3672.495333180994,3672.4953331588717,3672.4953330010258,124.41354759887638,22283.799250998338,10867.191375193759,-274.70832439295975,7070.282334122823,7070.2823523773095,7070.282353821162,17813.060039588403,6.192259146169979,7.189081871795796,10.89774401964574,0.1022559803543634,219.95723094786996,269.0973141444335,8.810314667781247,250.76433890306586,12.76535699087575,696.4731399696432,24821.149477055627,13762.806823840525,2836.7959312205408,0.13523011928615022,561.2070826639288,959.2102744693132,0.010000000000000002
11,5,0.533669923120631,0.012328467394420659,0.000759796013685877,4.388068343051337e-6,Terminated,0.9951779554605801,cycle,20862.772549641108,20862.772549626046,20862.772305284,7021.3248901307115,13841.447381975311,6920.723671700448,6920.723671510392,6920.7236714698765,100.60121845015703,41725.54485492076,12430.297499623453,-8432.475075280166,5408.9722584282645,5408.972434006895,5408.972451961866,17738.668557826535,4.335468438870179,6.3147501457473645,10.805624451218138,0.19437554878198074,582.8492647560723,692.8447606124358,3.5863639546566124,206.56896055218456,12.566350083404089,570.457377079561,24795.49927798522,13252.436266873396,2792.559918165363,0.2617941481210336,1162.1248475474615,913.9909133374832,0.010000000000000002
12,5,1.0,0.012328467394420659,0.001423719008264463,4.388068343051337e-6,Terminated,0.9984417282103045,cycle,37909.07282286251,37909.0728228621,37909.07279962132,12675.739293765231,25233.333414515717,12616.666655017176,12616.66665394335,12616.666653940734,59.072638753380815,75818.14562274545,14860.369162395347,-23048.703659755614,2184.6296483894116,2184.6297166341888,2184.6297743452596,16985.926146253365,2.9840512289739274,12.82768445743695,7.917945019305004,3.082054980695104,4844.077902571489,5493.268446185104,1.0395527322496652,53.68594290217607,1.5909591182616654,6.737254075599597,24755.65978401145,209.2533396929078,353.5500414298117,2.2303985818571532,25520.098927405434,46.11479955362465,0.010000000000000002
1,6,0.001,0.02310129700083159,1.4237190082644631e-6,8.222438913911692e-6,Terminated,-10.162703524785668,reverse,39.15350517647818,39.15350495984692,39.150597538196976,304.4228422353901,-265.27224331041896,-132.6361233304033,-132.63611814334,-132.63612136286972,437.05897024118684,78.30410271455051,9746.077515228966,9706.924048316063,9441.651824836585,9441.653096565271,9441.653235941538,18750.670213056997,53.76564669328966,26.141247690911936,10.999261827487842,0.0007381725120995677,34.298543120524926,44.8616324397865,45.63647193075422,273.80139451638695,11.768209162021723,779.8073784122059,24839.55830204577,11774.766444962386,2615.2196995028344,0.37177733820111813,4977.407678819483,953.920728932802,0.010000000000000002
