i_nadph,i_r5p,nadph_phi,r5p_phi,NADPHox_Vmax,R5Pase_Vmax,retcode,cycle_index,mode,V_G6PD_uM_min,V_PGLS_uM_min,V_PGD_uM_min,V_RPI_uM_min,V_RPE_uM_min,V_TKT_Rxn1_uM_min,V_TKT_Rxn2_uM_min,V_TA_uM_min,V_R5Pase_uM_min,V_NADPHox_uM_min,V_HK1_uM_min,V_GPI_uM_min,V_PFKP_uM_min,V_ALDO_uM_min,V_TPI_uM_min,V_GAPDH_uM_min,R5P_uM,S7P_uM,NADPH_uM,NADP_uM,Ru5P_uM,X5P_uM,E4P_uM,F6P_uM,GAP_uM,G6P_uM,Glucose_uM,F16BP_uM,DHAP_uM,PGLn_uM,PGA_uM,ATP_uM
8,10,0.08111308307896872,0.2848035868435802,0.00011548223819846235,0.00010137007005277597,Terminated,-0.2040032383563763,reverse,3174.5598903988684,3174.5598904102108,3174.560093662442,3606.3069663358006,-431.7468593238581,-215.87342209177643,-215.87342060600545,-215.87342053942433,3822.180388396501,6349.119984068416,96959.66599642103,93785.10618062076,93353.35936474537,93353.35936435906,93353.3593637838,186490.84530598376,1.6915234737350429,105.4079642692268,10.950803136470624,0.04919686346971122,202.79439256708594,264.60907143016624,1.7945115171886088,1355.448449959339,0.5555003948902106,3812.2569827451543,23435.91238745365,35.7177360530278,123.55017921684879,0.06657380139678289,535.993446263311,10285.0767624369
9,10,0.15199110829529336,0.2848035868435802,0.00021639262996719168,0.00010137007005277597,Terminated,0.38482060221355874,linear,5946.565202468883,5946.565202479188,5946.5654257795095,4420.991460532048,1525.5740333398971,762.787060634681,762.787059250749,762.7870589485725,3658.2044001526147,11893.13062826033,97039.33312523224,91092.76822294459,92618.34244737239,92618.34246963056,92618.34251363721,185999.47204438763,1.509426238039554,99.30462822253055,10.907859594723545,0.09214040521676542,268.91317998118376,345.4434600303717,1.4986804445361723,1355.1471540809675,0.5688241409003448,3806.8105799458162,23434.655991382144,37.144074056001784,126.51077922858491,0.08019085901122393,407.40827691417303,10285.347021200296
10,10,0.2848035868435802,0.2848035868435802,0.0004054802802111039,0.00010137007005277597,Terminated,0.6845407345726158,cycle,11135.759173633873,11135.75917362927,11135.759074817,6053.838577506612,5081.920427285425,2540.9601685014445,2540.9601712262647,2540.960171317364,3512.8784088907973,22271.51824844557,97565.93749603353,86430.17814811318,91512.09842860985,91512.09842077784,91512.09840168495,185565.1569907973,1.367481443268246,113.44321593396096,10.827480708148538,0.17251929179175818,441.2251465373851,553.8273769679462,0.9214777107957013,1344.3746011262251,0.45236376650731475,3773.672411033754,23426.3522847836,24.904546929952,100.62425906820998,0.12358565226639595,406.04227049358377,10282.754486216449
11,10,0.533669923120631,0.2848035868435802,0.000759796013685877,0.00010137007005277597,Terminated,0.7518496518547836,cycle,20844.906354138842,20844.90635417714,20844.90688915374,10396.750033892566,10448.157075184212,5224.079263253049,5224.078082133277,5224.078082237831,5172.67076883399,41689.813243295066,103091.0039140452,82246.09758611122,92694.25375606357,92694.25375577815,92694.2537540003,190612.5867729196,8.073750965682695,13705.81907544049,10.698548370004005,0.30145162993636815,1625.3932583570281,1988.0208430366267,0.64615331535488,262.4219917326559,0.11421632166573224,770.7209911986799,23339.352213747236,3.439227491254073,25.46643344574768,0.30559466786511574,1749.7816595067147,7369.168851621855
12,10,1.0,0.2848035868435802,0.001423719008264463,0.00010137007005277597,Unstable,NaN,undetermined,-14631.30014162929,-12267.870506122117,-9855.307772820024,1097.2992876106425,-880.7440485551746,111.97829942610707,1.1213327417675982,20.737843814177904,725.4395759770391,-20443.455861838665,-27306.055579626543,-3488.5344330154526,1.651754031105244,0.9964576397541665,-1380.6135794305073,-1293.5662868737363,1.5341757444781008,21194.807923091368,-0.19526769098055222,11.19526769092102,50.34544204231549,66.46350672364088,0.0014805943148868822,-0.16353109304014168,0.0004386177929113803,-0.49188685495831946,25000.866047879936,2.2772131253786304e-5,0.09628070081188699,-0.10248530230517605,-0.10189497906985427,-17.098173515752887
1,11,0.001,0.533669923120631,1.4237190082644631e-6,0.00018994900342146924,Terminated,-43.68016883418521,reverse,39.15312710488691,39.15312694437271,39.150974218577744,1179.2958845226105,-1140.1448979711954,-570.0724448639667,-570.0724366594553,-570.0724367272568,1749.3683294326606,78.30410132327354,91632.25008856814,91593.0972708437,90452.95252419848,90452.95252441784,90452.9525269117,180335.83260654513,0.18177590610929117,105.76779910187918,10.999259507980195,0.0007404920836220156,53.814721644794595,71.30309505259201,0.24133037341488603,1146.0743381432183,0.028886413708518386,3382.8668556795615,23520.03371015924,1.142009153789889,6.49842565118442,0.5811606571388721,7783.132709905284,10085.598486330755
2,11,0.001873817422860385,0.533669923120631,2.6677894829434595e-6,0.00018994900342146924,Terminated,-27.751924361903395,reverse,73.36254982610028,73.36254997032262,73.36448533729725,1430.6644721901607,-1357.3000029252319,-678.6500114692091,-678.6500129397415,-678.6500128388268,2109.3144835964044,146.72703516374636,92470.31943521785,92396.95668915239,91039.65657867063,91039.6565782318,91039.6565737357,181400.6631403778,0.22735072585587301,109.89608202029956,10.998766463805362,0.0012335362725079528,66.5704831238545,88.27031560215075,0.3077152017024049,1233.4186564847932,0.04169736888310183,3591.3911693270875,23506.78666647192,1.4056715276743108,9.346385141816326,0.4545209831005419,6082.312105255039,10168.762264363073
3,11,0.003511191734215131,0.533669923120631,4.998950413663146e-6,0.00018994900342146924,Terminated,-17.829499355184236,reverse,137.46845765444266,137.46845770877448,137.46918798297466,1771.4645447614662,-1633.9953658925629,-816.9976900391324,-816.99768807565,-816.9976880077124,2588.4622347624995,274.9376456377145,93590.98403997978,93453.51553815138,91819.52014076833,91819.5201403376,91819.52013666499,182822.04258688088,0.2940040071090784,108.79927045629029,10.997803091357067,0.002196908715064912,84.68864937264505,112.39672843102488,0.4136088761339645,1293.1686388506096,0.06663060418156651,3724.375316582133,23489.080748123328,2.000923891827912,14.888904327072346,0.3346153829870268,4468.3744516143925,10223.050687177503
4,11,0.006579332246575682,0.533669923120631,9.367120381137132e-6,0.00018994900342146924,Terminated,-11.262919283190676,reverse,257.5873696950775,257.5873697653443,257.58831822606066,2191.711504591439,-1934.1232050266383,-967.0616184336176,-967.0616117234119,-967.0616115507587,3158.773122940131,515.1756879220792,94934.87008938586,94677.28270491163,92743.15946921642,92743.15946746834,92743.1594561204,184519.257304933,0.38354612184306636,102.85612163392122,10.995963483996256,0.004036516075572797,108.44635460853303,144.0466873801872,0.5719978033668084,1322.7582983315453,0.11271241214929488,3779.460328362729,23467.860112009963,3.3895292170648617,25.13220843857661,0.23843338906244682,3166.0514038222027,10253.395648910233
5,11,0.012328467394420659,0.533669923120631,1.755227337220535e-5,0.00018994900342146924,Terminated,-6.777730844542188,reverse,482.6594606145304,482.6594606553198,482.6600167095514,2663.5502423528624,-2180.890239564863,-1090.4451319502418,-1090.4451264821223,-1090.4451263149879,3753.995374231729,965.3194773253897,96356.25309188753,95873.59364445768,93692.70339216653,93692.70338934654,93692.7033762777,186294.9616334485,0.49129234842622416,94.2658674380632,10.992490640953543,0.007509359118320646,137.18146797188115,182.25951272742202,0.7857587431833535,1331.293074918033,0.19003819107068395,3782.2652456242686,23445.43006444988,6.5630429067296125,42.32010506885102,0.16695815117048424,2183.0306576431026,10268.622802591606
6,11,0.02310129700083159,0.533669923120631,3.288975565564677e-5,0.00018994900342146924,Terminated,-3.6777889354733015,reverse,904.370620735046,904.3706207808516,904.3712603077577,3121.760328947088,-2217.389082855422,-1108.6945543855056,-1108.6945480547015,-1108.6945478085563,4230.454883241519,1808.7418810463587,97534.98536640419,96630.61477950777,94413.22569085073,94413.22568451482,94413.22566295144,187717.75679274273,0.5904489018424739,86.39506944790058,10.985964978726638,0.014035021345276308,167.41979546641292,222.12958786099014,0.9969665278923064,1331.883080176336,0.28739201109538265,3767.797410166744,23426.84029604324,12.064141509753902,63.959440347812034,0.11577803491829336,1449.918617776808,10276.375352541208
7,11,0.04328761281083059,0.533669923120631,6.16293971811718e-5,0.00018994900342146924,Terminated,-1.6625303934906386,reverse,1694.4663748613173,1694.4663748923972,1694.4668360466057,3572.534424268581,-1878.0675907037705,-939.0337996051692,-939.0337953338187,-939.0337951421385,4511.568223816159,3388.9332109141146,98320.7089085144,96626.2425809931,94748.17500392522,94748.17499773786,94748.17498079583,188557.31617866183,0.6553903836389399,80.41210058748202,10.973724872383695,0.02627512768821238,199.6857799394154,263.8279497598581,1.1202296823123155,1330.8599161199154,0.37501303405274206,3753.3951000052657,23414.45427019795,18.449069358914674,83.43514755924562,0.08491000883235171,947.6795692415344,10280.327103253421
8,11,0.08111308307896872,0.533669923120631,0.00011548223819846235,0.00018994900342146924,Terminated,-0.4533410672412315,reverse,3174.559442640535,3174.55944265793,3174.5597389602285,4133.998330521963,-959.4385744444946,-479.71927787616573,-479.7192752888938,-479.71927518507835,4613.717608387924,6349.119181609526,98804.9097352075,95630.3503673541,94670.91184145599,94670.91183889523,94670.91183272957,188862.10439361862,0.6803211570549375,76.08099093631107,10.95078677575399,0.04921322431794694,243.86894110241573,319.4936331842176,1.0896022201357356,1329.1268939561548,0.4267262507859055,3740.9110607872567,23406.82363533379,22.840386683248393,94.92927129458681,0.07467821837134932,644.5566396183632,10282.032605422453
9,11,0.15199110829529336,0.533669923120631,0.00021639262996719168,0.00018994900342146924,Terminated,0.219643431261286,linear,5946.5636185896155,5946.563618595048,5946.563726320982,5075.814585329446,870.7491712119873,435.3746041647464,435.3746055491989,435.37460556699364,4640.4399811890635,11893.127344915467,99329.15140897351,93382.58785870622,94253.33709358162,94253.33709454167,94253.33709714704,188942.04879586012,0.6869697241578993,75.51532905004815,10.907824126090494,0.09217587398144489,330.12158081419744,426.3987062323072,0.8536246645860246,1322.9288613065175,0.4118679661548143,3718.818931383912,23398.56390597978,21.493007866162134,91.6263033766468,0.08717506416172427,500.93861812881596,10281.605468534974
10,11,0.2848035868435802,0.533669923120631,0.0004054802802111039,0.00018994900342146924,Terminated,0.5498311631289746,cycle,11135.751862956282,11135.751862942629,11135.751612437289,7053.896072511948,4081.855373282511,2040.9276085573872,2040.927554846394,2040.9275548028447,5012.968463831384,22271.50347538404,101064.07764839355,89928.32565078276,94010.18071370714,94010.1807158635,94010.1807240864,190061.2890485823,0.7854638636819657,123.9654826216727,10.827396686259894,0.1726033138120667,584.9903824958919,740.3476122902385,0.4303803649342024,1291.8727542293154,0.2405684275862615,3630.686327846927,23371.243360323562,9.203540194001171,53.551657326290844,0.13427843462215563,549.1595570537878,10273.518750851274
11,11,0.533669923120631,0.533669923120631,0.000759796013685877,0.00018994900342146924,Unstable,NaN,undetermined,-21024.008424881988,-23510.950239432656,-24776.802523797254,2083.443130693232,-2328.75057275169,214.5508430221369,6.798580704508316,52.28127700013768,1293.9888866905462,-48055.56915668945,-7.826475518183682e8,4277.914364335844,0.04692668554489878,-0.8203941279707152,-1902.0535736911447,-1742.3744698559021,1.4565960615771874,17292.53718808189,-0.5190879638353624,11.519087963907472,102.68905020972886,137.09671513557996,0.003862324955286892,-0.2617294231647566,0.0011059328862898607,-0.6809572666082442,25002.29782856078,9.404278198868719e-5,0.24412291139915393,-0.19618289268201144,-0.24440495991791064,-0.5573709928610778
12,11,1.0,0.533669923120631,0.001423719008264463,0.00018994900342146924,Unstable,NaN,undetermined,-19533.864071973527,-16126.85252511513,-12804.711885093095,1699.9302817249445,-1136.2598302399076,377.5454245174488,2.208808848630535,22.226071069748336,1069.5931362791287,-27150.705672945704,-38142.01567212356,-5062.062104521265,3.0366452559022155,2.0121483623780545,-1558.1678720251316,-1205.801016920638,1.1740248956425865,14714.410373532362,-0.24389310874382653,11.243893108815913,81.21163591939685,107.14245031754594,0.0013487208182829933,-0.21442125090391767,0.0004700954842336416,-0.6501073755952911,25000.889386262403,3.236383350847789e-5,0.10312268988392072,-0.13466885126608172,-0.13435550940523894,-23.440250855035767
1,12,0.001,1.0,1.4237190082644631e-6,0.00035592975206611576,Terminated,-45.33783225802984,reverse,39.15307969614353,39.1530795424422,39.15101835586311,1222.5629062349012,-1183.4118757428184,-591.7059330897309,-591.7059264617233,-591.7059265157167,1814.2688393451729,78.30409805182607,91784.40221275992,91745.24943752018,90561.83770883521,90561.83770902413,90561.83771118197,180531.96948718088,0.09309927427631452,85.12342839837812,10.999254053893612,0.000745946149407358,55.93329089655909,74.12691723705512,0.21444643495525917,1130.2222357011165,0.027743288173223933,3343.7816740621374,23517.628318653926,1.12195303807822,6.244442842682821,0.5980523958635019,8009.481087609974,10072.193210626829
2,12,0.001873817422860385,1.0,2.6677894829434595e-6,0.00035592975206611576,Terminated,-28.841782817206628,reverse,73.36276219717368,73.36276230939067,73.3642680844224,1483.9718238125968,-1410.6075687576476,-705.3037925680912,-705.3037936129515,-705.3037935486948,2189.275616358433,146.72703028186334,92657.66636994017,92584.30345108529,91173.69579660558,91173.6957963014,91173.69579313998,181642.08779679556,0.11436024195616148,88.44404847741993,10.998762120637258,0.001237879349722226,69.28553975955947,91.89637217285693,0.2690824152833374,1219.952817382005,0.03941857402521854,3558.8162237892298,23503.826044963796,1.3598721735409443,8.840003598626005,0.47073783305469635,6299.616203943772,10159.666719454126
3,12,0.003511191734215131,1.0,4.998950413663146e-6,0.00035592975206611576,Terminated,-18.607751127595318,reverse,137.46841384123368,137.46841390154688,137.4692245962684,1842.7873638295416,-1705.3181497237497,-852.6590826927331,-852.6590811061417,-852.6590810471879,2695.446446504189,274.9376384378233,93841.2962095596,93703.82774515933,91998.50955881194,91998.50955840602,91998.50955484767,183144.3600304871,0.14452736558284066,87.45799053220358,10.997799673543824,0.0022003264319224738,88.53091403480967,117.54115691153298,0.3540385003053098,1281.6223943249659,0.061914712809111636,3696.6799606505697,23485.127196352016,1.8853707044235053,13.840877766122833,0.3490500228520858,4661.795850763537,10216.927045151806
4,12,0.006579332246575682,1.0,9.367120381137132e-6,0.00035592975206611576,Terminated,-11.812915025231456,reverse,257.58753464927014,257.587534694331,257.5881427582791,2286.1608322544166,-2028.5727018252255,-1014.2863607870619,-1014.2863576513522,-1014.2863575696582,3300.447193019962,515.1756774081306,95265.876254979,95008.28870933143,92979.71598558387,92979.71598469929,92979.71597864506,184945.14560244913,0.18285678308153194,82.67381376914133,10.995960821261047,0.004039178714677498,113.90872428479406,151.38063624109037,0.4745702300702399,1312.6567297204836,0.10203388513497376,3755.004696941683,23462.63537632547,3.0445629434973704,22.75893692572658,0.2501975806124595,3323.6873066521057,10249.318877952803
5,12,0.012328467394420659,1.0,1.755227337220535e-5,0.00035592975206611576,Terminated,-7.177186271149574,reverse,482.6594378837067,482.6594379265682,482.660021869215,2792.0840795431095,-2309.4240734424925,-1154.7120495886525,-1154.7120452328868,-1154.7120451048024,3946.796129103416,965.319459754247,96806.22752292962,96323.56809847718,94014.14400849809,94014.14400623263,94014.14399481373,186873.57595128316,0.22677135738486504,75.71280231571205,10.99248826748402,0.007511732491740333,145.26924596315592,193.14530744004946,0.629174897104389,1321.4504811620168,0.16749301474841066,3757.854074607477,23438.332332820315,5.548389726775844,37.30934290152112,0.17658733150602313,2312.0551654801297,10265.749235432946
6,12,0.02310129700083159,1.0,3.288975565564677e-5,0.00035592975206611576,Terminated,-3.974782590333897,reverse,904.370655662832,904.3706557009366,904.3711866431662,3300.8219788557803,-2396.450805726864,-1198.2254141719116,-1198.22541013932,-1198.2254099893366,4499.047393000308,1808.7418423088084,98161.4710254417,97257.10039761839,94860.64958334327,94860.64957935104,94860.6495642668,188523.07372921665,0.26696731396909096,69.0429919534339,10.985962189291993,0.01403781068373556,179.72844049375146,238.71493031354356,0.775354947280001,1320.8715193117087,0.24963363189403331,3739.576568428137,23416.96410946032,9.766136839823647,55.56739743819657,0.12379490225361081,1557.334478743347,10274.043832802436
7,12,0.04328761281083059,1.0,6.16293971811718e-5,0.00035592975206611576,Terminated,-1.8753336075629021,reverse,1694.4663456247338,1694.4663456520148,1694.4667473051165,3812.9262655711773,-2118.4595216936127,-1059.2297649050324,-1059.2297621703938,-1059.2297620431304,4872.156030459093,3388.9330929348516,99161.51836999484,97467.05206210214,95348.59254826819,95348.5925440922,95348.59253117576,189637.9553101781,0.29565066345944313,63.70200299646395,10.973720347830003,0.026279652145713272,217.80631883476872,288.2155273512606,0.8464489042249608,1317.8458440324148,0.3220520169998729,3719.0530660816376,23401.204843853277,14.477956420422256,71.66420630614881,0.09138476416309171,1034.425923453396,10278.194314901148
8,12,0.08111308307896872,1.0,0.00011548223819846235,0.00035592975206611576,Terminated,-0.6060337770457067,reverse,3174.5591485824707,3174.5591486075164,3174.5595633146536,4457.152684632916,-1282.5930976129873,-641.2965352231041,-641.296532801596,-641.2965326633007,5098.449219852909,6349.118711908094,99935.06009615597,96760.50102880593,95477.90798926397,95477.90798545472,95477.90797470277,190314.51942474517,0.313690122806447,59.54980811196573,10.95077719939191,0.049222800583802385,271.3611899494633,356.3274738890185,0.7831570306954726,1312.7071193333584,0.3565022860801916,3696.743145604208,23389.019950594033,17.043522398087422,79.32155135692199,0.08015843866550051,717.9672513140662,10279.68435071089
9,12,0.15199110829529336,1.0,0.00021639262996719168,0.00035592975206611576,Terminated,0.09385530908885391,linear,5946.562570371021,5946.5625703650485,5946.562461097156,5574.484865386466,372.0775644301117,186.03876306389682,186.0387612622271,186.0387612170517,5388.446102312639,11893.12503146411,101073.2195222425,95126.65691611574,95498.73442657625,95498.73442749442,95498.73443036554,191183.50762098742,0.3375609490792798,59.16558802051409,10.90779913494542,0.09220086503028206,383.1291375947955,496.7424315065289,0.5341106998925007,1297.8432693104028,0.3110611176611367,3650.798902689484,23371.099458464123,13.71630438018449,69.2214272128999,0.09334561737390976,583.5727418382695,10277.748604102102
10,12,0.2848035868435802,1.0,0.0004054802802111039,0.00035592975206611576,Terminated,0.39589308105232124,linear,11135.746571953743,11135.746571943406,11135.746410157424,8196.703115308683,2939.043190070856,1469.5215635080717,1469.5214927497873,1469.5214927431111,6727.181551765151,22271.492982107862,105064.07479541117,93928.32822344436,96867.37121013306,96867.3712108866,96867.37121577075,195204.26399019524,0.46008470758809006,162.73845130060596,10.827337006402072,0.17266299357362275,807.8975317259179,1030.9830859189221,0.1962006067545753,1224.931285307153,0.11132496711232327,3450.2143798614675,23308.336975298887,3.4509794721934544,24.827602831475307,0.1523601827948454,791.1734841200483,10253.944501188762
11,12,0.533669923120631,1.0,0.000759796013685877,0.00035592975206611576,Unstable,NaN,undetermined,-26442.817548961142,-28941.19691826224,-29708.41723484928,4059.674778814009,-2425.2043102001394,1226.6461973316386,17.466814544585997,70.65302623897688,2253.3130489526693,-57990.41868255373,-8.195475321114162e8,4792.485645169532,0.052683758138022105,-1.8619862439353734,-2895.606754462551,-1737.0486447436147,1.3427757602682848,13307.08486923633,-0.5663466595864453,11.566346659562264,238.13624469317688,315.7510487503227,0.004182323974912533,-0.3242152048071864,0.0014946564724232121,-0.8491147123012257,25001.57001682095,0.00016887394270197466,0.32964874594144256,-0.24135876107746418,-0.312197246790409,-0.5664187083696294
12,12,1.0,1.0,0.001423719008264463,0.00035592975206611576,Unstable,NaN,undetermined,-27713.775914812297,-30051.202172560043,-30536.209303615004,3808.9624242245573,-2391.3777490769576,1123.4663692848012,15.94884975906443,66.24999597101888,2137.1512410112723,-59842.44431610724,-1.7755030227000926e9,4780.4266687478475,0.05478052885387045,-1.4002706358363688,-2789.9749527814865,-1730.7785790217147,1.2661274776190587,12504.316171172408,-0.41665508689316166,11.416655086868943,218.05740212757496,289.20739686768843,0.0038843424726008875,-0.34401704208660805,0.001401483395065916,-0.9042919554906824,25001.75967014468,0.00015019257337963763,0.30903483905098855,-0.2505857280873637,-0.3098089678882446,-0.5700133719393234
